Date,Company,Ticker,Open,High,Low,Close,Adj Close,Volume
18-06-2025,Meta Platforms,META,135.25,137,132.12,132.29,132.29,82441
19-06-2025,Meta Platforms,META,135.77,136.59,134.17,134.56,134.56,581781
20-06-2025,Meta Platforms,META,136.67,138.24,135.92,137.84,137.84,280502
23-06-2025,Meta Platforms,META,134.91,137.32,134.22,136.2,136.2,1402009
24-06-2025,Meta Platforms,META,136.78,138.62,135.31,138.43,138.43,21856
25-06-2025,Meta Platforms,META,134.94,135.9,134.72,135.71,135.71,1288863
26-06-2025,Meta Platforms,META,135.25,137.39,133.59,134.06,134.06,158756
27-06-2025,Meta Platforms,META,134.8,135.81,132.78,133.04,133.04,1793076
30-06-2025,Meta Platforms,META,132.99,133.8,131.45,133.53,133.53,1594177
01-07-2025,Meta Platforms,META,132.27,133.85,131.39,133.59,133.59,269180
02-07-2025,Meta Platforms,META,130.65,132.12,129.07,129.69,129.69,1840266
03-07-2025,Meta Platforms,META,133.36,133.97,129.76,131.52,131.52,1740941
04-07-2025,Meta Platforms,META,130.27,132.53,129.85,131.62,131.62,59654
07-07-2025,Meta Platforms,META,130.21,131.29,129.42,131.1,131.1,203359
08-07-2025,Meta Platforms,META,132.54,134.05,130.35,132.82,132.82,767479
09-07-2025,Meta Platforms,META,132.34,135.79,130.9,133.43,133.43,225262
10-07-2025,Meta Platforms,META,130.04,132.97,130,132.61,132.61,654533
11-07-2025,Meta Platforms,META,129.08,132.96,128.49,131.51,131.51,440059
14-07-2025,Meta Platforms,META,130.56,132.98,129.8,132.59,132.59,760363
15-07-2025,Meta Platforms,META,131.24,133.33,130.84,132.02,132.02,41471
16-07-2025,Meta Platforms,META,128.98,132.73,128.31,131.87,131.87,978307
17-07-2025,Meta Platforms,META,131.45,132.38,129.1,130.2,130.2,200698
18-07-2025,Meta Platforms,META,131.41,132.16,130.47,130.81,130.81,545087
21-07-2025,Meta Platforms,META,133.82,135.35,130.62,130.73,130.73,299085
22-07-2025,Meta Platforms,META,132.49,133.35,128.31,131.02,131.02,719989
23-07-2025,Meta Platforms,META,130.38,130.59,129.66,130.05,130.05,702659
24-07-2025,Meta Platforms,META,131.22,131.59,130.19,130.32,130.32,936056
25-07-2025,Meta Platforms,META,133.83,134.73,132.44,133.09,133.09,549789
28-07-2025,Meta Platforms,META,133.12,134.42,133.07,133.71,133.71,16124
29-07-2025,Meta Platforms,META,134.01,134.94,131.6,133.35,133.35,695149
30-07-2025,Meta Platforms,META,135.37,135.61,133.73,134.2,134.2,520689
31-07-2025,Meta Platforms,META,134.06,137.26,132.93,136.14,136.14,823836
01-08-2025,Meta Platforms,META,136.07,138.29,133.33,134.73,134.73,249369
04-08-2025,Meta Platforms,META,133.52,134.3,132.06,134.27,134.27,290453
05-08-2025,Meta Platforms,META,135.68,137.48,135.4,136.04,136.04,1963289
06-08-2025,Meta Platforms,META,135.04,135.7,133.29,135.62,135.62,859833
07-08-2025,Meta Platforms,META,135.87,136.72,133.38,136.39,136.39,499138
08-08-2025,Meta Platforms,META,136.55,136.77,133.5,134.55,134.55,1783922
11-08-2025,Meta Platforms,META,137.77,137.92,134.52,135.2,135.2,614944
12-08-2025,Meta Platforms,META,136.52,137.15,133.58,136.82,136.82,1027923
13-08-2025,Meta Platforms,META,134.37,137.26,132.88,135.69,135.69,1001314
14-08-2025,Meta Platforms,META,133.16,133.68,132.63,133.13,133.13,179514
15-08-2025,Meta Platforms,META,135.9,136.16,133.87,134.24,134.24,1941567
18-08-2025,Meta Platforms,META,132.96,136.19,130.9,135.7,135.7,158094
19-08-2025,Meta Platforms,META,137.17,137.46,134.48,136.15,136.15,2123992
20-08-2025,Meta Platforms,META,133.86,135.87,132.21,135.59,135.59,629212
21-08-2025,Meta Platforms,META,135.51,137.79,134.34,135.57,135.57,1096875
22-08-2025,Meta Platforms,META,136.22,136.6,135.4,136.27,136.27,164149
25-08-2025,Meta Platforms,META,137.71,137.77,136.25,136.52,136.52,684450
26-08-2025,Meta Platforms,META,135.05,137.58,133.95,136.44,136.44,687426
27-08-2025,Meta Platforms,META,135.99,136.88,135.02,135.63,135.63,200201
28-08-2025,Meta Platforms,META,136.43,138.14,136.14,136.57,136.57,1230702
29-08-2025,Meta Platforms,META,133.45,135.85,131.78,133.5,133.5,863979
01-09-2025,Meta Platforms,META,136.19,136.89,135.03,135.41,135.41,1304816
02-09-2025,Meta Platforms,META,136.57,137.41,132.59,134.69,134.69,1423958
03-09-2025,Meta Platforms,META,136.52,138,134.38,134.38,134.38,543606
04-09-2025,Meta Platforms,META,139.21,140.07,138.49,139.05,139.05,749282
05-09-2025,Meta Platforms,META,137.11,137.13,136.04,136.21,136.21,435764
08-09-2025,Meta Platforms,META,138.3,139.46,137,137.11,137.11,385970
09-09-2025,Meta Platforms,META,137.05,140.92,136.47,139.15,139.15,258008
10-09-2025,Meta Platforms,META,139.99,141.94,139.14,140.06,140.06,2441221
11-09-2025,Meta Platforms,META,141.01,141.48,138.13,140.66,140.66,993593
12-09-2025,Meta Platforms,META,139.65,140.05,137.93,140.02,140.02,22339
15-09-2025,Meta Platforms,META,143.52,143.81,141.36,141.97,141.97,898511
16-09-2025,Meta Platforms,META,142.1,146.71,141.85,144.78,144.78,11515
17-09-2025,Meta Platforms,META,145.15,146.02,144.62,145.21,145.21,1322347
18-09-2025,Meta Platforms,META,145.16,146.77,144.71,145.42,145.42,1347253
19-09-2025,Meta Platforms,META,142.71,144.9,142.41,144.16,144.16,1627311
22-09-2025,Meta Platforms,META,145.43,146.16,145.01,145.2,145.2,180294
23-09-2025,Meta Platforms,META,143.28,145.09,141.99,142.62,142.62,96760
24-09-2025,Meta Platforms,META,145.41,149.17,144.96,147.93,147.93,707552
25-09-2025,Meta Platforms,META,143.11,144.23,142.89,142.93,142.93,1474502
26-09-2025,Meta Platforms,META,144.53,144.95,143.17,143.64,143.64,367203
29-09-2025,Meta Platforms,META,144.2,144.56,141.89,142.75,142.75,890568
30-09-2025,Meta Platforms,META,142.12,146.26,140.96,145.57,145.57,1068792
01-10-2025,Meta Platforms,META,143.37,146.13,141.62,143.57,143.57,31518
02-10-2025,Meta Platforms,META,146.53,146.96,144.92,145.64,145.64,2032353
03-10-2025,Meta Platforms,META,145.4,147.87,145.33,146.74,146.74,1074661
06-10-2025,Meta Platforms,META,145.7,147.58,145.69,147.33,147.33,878963
07-10-2025,Meta Platforms,META,147.92,149.35,147.49,148.89,148.89,1301109
08-10-2025,Meta Platforms,META,148.2,150.9,147.24,149.6,149.6,1794191
09-10-2025,Meta Platforms,META,148.49,149.39,145.2,145.57,145.57,702533
10-10-2025,Meta Platforms,META,146.67,150.64,146,149.17,149.17,998094
13-10-2025,Meta Platforms,META,146.95,150.6,144.28,148.8,148.8,97155
14-10-2025,Meta Platforms,META,149.52,150.02,148.29,148.64,148.64,195076
15-10-2025,Meta Platforms,META,150.32,150.4,149.14,149.2,149.2,826403
16-10-2025,Meta Platforms,META,148.56,151.49,147.4,149.58,149.58,1349179
17-10-2025,Meta Platforms,META,149.78,151.08,148.22,150.08,150.08,1951602
20-10-2025,Meta Platforms,META,148.27,151.17,147.6,150.89,150.89,1254160
21-10-2025,Meta Platforms,META,149.04,151.13,148.17,148.2,148.2,57950
22-10-2025,Meta Platforms,META,149.09,150.41,148.02,149.46,149.46,630845
23-10-2025,Meta Platforms,META,146.76,148.36,146.76,147.83,147.83,398763
24-10-2025,Meta Platforms,META,149.44,150.16,146.65,146.88,146.88,707457
27-10-2025,Meta Platforms,META,148.59,150.77,147.24,149.42,149.42,1443670
28-10-2025,Meta Platforms,META,147.11,147.98,146.12,146.85,146.85,309066
29-10-2025,Meta Platforms,META,145.07,145.92,143.34,144.63,144.63,55199
30-10-2025,Meta Platforms,META,146.07,146.63,142.37,142.4,142.4,1137381
31-10-2025,Meta Platforms,META,143.1,144.23,141.86,143.01,143.01,322504
03-11-2025,Meta Platforms,META,142.98,144.31,142,143.81,143.81,1605355
04-11-2025,Meta Platforms,META,146.58,147.51,141.5,143.78,143.78,782591
05-11-2025,Meta Platforms,META,145.43,145.89,142.73,144.25,144.25,797975
06-11-2025,Meta Platforms,META,146.36,147.02,145.09,146.93,146.93,1153084
07-11-2025,Meta Platforms,META,148.87,149.92,147.98,148.3,148.3,142990
10-11-2025,Meta Platforms,META,145.85,147.33,143.9,147.31,147.31,686956
11-11-2025,Meta Platforms,META,146.61,147.32,145.56,145.67,145.67,236223
12-11-2025,Meta Platforms,META,146.43,147.19,144.82,146.98,146.98,2080740
13-11-2025,Meta Platforms,META,147.18,148.56,143.86,145.04,145.04,731898
14-11-2025,Meta Platforms,META,145.59,147.65,144.57,145.13,145.13,156477
17-11-2025,Meta Platforms,META,145.7,147.38,145.05,146.6,146.6,308960
18-11-2025,Meta Platforms,META,145.69,149.82,145.64,147.93,147.93,865289
19-11-2025,Meta Platforms,META,148.7,152.32,147.51,150.86,150.86,675137
20-11-2025,Meta Platforms,META,148.03,152.52,147.15,152.45,152.45,1407087
21-11-2025,Meta Platforms,META,150.12,150.31,149.82,150.21,150.21,633225
24-11-2025,Meta Platforms,META,150.8,150.95,146.89,149.26,149.26,353770
25-11-2025,Meta Platforms,META,150.97,153.43,150.02,152.11,152.11,1061256
26-11-2025,Meta Platforms,META,151.8,154.35,150.96,153.98,153.98,687238
27-11-2025,Meta Platforms,META,151.9,152.38,151.45,151.49,151.49,1342180
28-11-2025,Meta Platforms,META,150.34,152.92,150.15,152.3,152.3,1309865
01-12-2025,Meta Platforms,META,151.44,152.04,151.24,151.33,151.33,390408
02-12-2025,Meta Platforms,META,151.75,152.37,150.06,150.59,150.59,1353069
03-12-2025,Meta Platforms,META,146.32,149.98,144.64,149.94,149.94,309726
04-12-2025,Meta Platforms,META,149.92,152.69,148.56,150.04,150.04,737736
05-12-2025,Meta Platforms,META,149.15,150.08,148.48,149.2,149.2,385493
08-12-2025,Meta Platforms,META,145.28,149.3,144.43,148.52,148.52,403065
09-12-2025,Meta Platforms,META,147.81,148.36,146.14,147.48,147.48,742386
10-12-2025,Meta Platforms,META,148.81,150.94,147.73,150.82,150.82,38555
11-12-2025,Meta Platforms,META,149.36,149.77,148.76,149.6,149.6,1374611
12-12-2025,Meta Platforms,META,148.63,150.43,148.22,149.46,149.46,724302
15-12-2025,Meta Platforms,META,147.6,148.33,146,146.93,146.93,43030
16-12-2025,Meta Platforms,META,148.91,151.03,145.88,146.16,146.16,2025039
17-12-2025,Meta Platforms,META,147.4,147.48,146.29,147.28,147.28,747444
18-12-2025,Meta Platforms,META,147.32,147.57,145.54,147.47,147.47,1479196
19-12-2025,Meta Platforms,META,147.71,148.52,146.79,147.63,147.63,1743672
22-12-2025,Meta Platforms,META,146.76,148.37,145.49,146.88,146.88,1154693
23-12-2025,Meta Platforms,META,149.07,150.36,145.92,146.33,146.33,14004
24-12-2025,Meta Platforms,META,145.94,147.49,143.67,144.78,144.78,1739205
25-12-2025,Meta Platforms,META,145.88,146.08,139.38,142.5,142.5,12043
26-12-2025,Meta Platforms,META,143.97,145.08,143.81,145.03,145.03,662262
29-12-2025,Meta Platforms,META,142.46,145.43,141.73,145.18,145.18,628149
30-12-2025,Meta Platforms,META,145.22,145.5,142.75,143.68,143.68,996931
31-12-2025,Meta Platforms,META,144.61,145.46,142.83,143.47,143.47,698953
01-01-2026,Meta Platforms,META,143.84,144.37,141.92,144.35,144.35,1471126
02-01-2026,Meta Platforms,META,145.03,146.09,142.99,143.96,143.96,719168
05-01-2026,Meta Platforms,META,147.88,148.53,145.39,145.98,145.98,2452369
06-01-2026,Meta Platforms,META,148.17,148.55,144.84,146.2,146.2,147139
07-01-2026,Meta Platforms,META,145.1,146.71,144.91,146.63,146.63,834271
08-01-2026,Meta Platforms,META,144.16,147.02,143.93,146.11,146.11,1436429
09-01-2026,Meta Platforms,META,145.72,145.78,145.28,145.37,145.37,769968
12-01-2026,Meta Platforms,META,145.69,149.8,145.65,147.84,147.84,1249710
13-01-2026,Meta Platforms,META,145.45,148.63,144.59,147.58,147.58,15563
14-01-2026,Meta Platforms,META,142.85,145.79,141.88,145.17,145.17,122243
15-01-2026,Meta Platforms,META,144.73,145.78,143.6,144.32,144.32,1121499
16-01-2026,Meta Platforms,META,143.08,143.68,142.74,143.23,143.23,456249
19-01-2026,Meta Platforms,META,142.45,147.95,141.4,146.51,146.51,972298
20-01-2026,Meta Platforms,META,143.8,144.02,141.55,143.49,143.49,1117927
21-01-2026,Meta Platforms,META,145.09,146.34,142.27,142.63,142.63,1809267
22-01-2026,Meta Platforms,META,143.47,143.93,142.47,142.72,142.72,474633
23-01-2026,Meta Platforms,META,144.44,145.32,143.06,144.91,144.91,473645
26-01-2026,Meta Platforms,META,146.38,148.75,142.77,144.16,144.16,241802
27-01-2026,Meta Platforms,META,144.99,146.72,144.63,144.65,144.65,1210674
28-01-2026,Meta Platforms,META,143.41,145.27,142.5,144.42,144.42,451302
29-01-2026,Meta Platforms,META,143.27,144.76,142.37,143.47,143.47,1419455
30-01-2026,Meta Platforms,META,142.54,144.08,141.36,143.58,143.58,1311162
02-02-2026,Meta Platforms,META,146.46,146.69,144.71,145.91,145.91,1943528
03-02-2026,Meta Platforms,META,143.65,146.14,143.1,145.08,145.08,1038012
04-02-2026,Meta Platforms,META,145.49,146.92,144.2,146.45,146.45,505489
05-02-2026,Meta Platforms,META,145.56,145.96,143.5,145.41,145.41,470482
06-02-2026,Meta Platforms,META,147.74,148.35,145.66,146.23,146.23,397046
09-02-2026,Meta Platforms,META,146.52,146.83,145.18,145.98,145.98,248973
10-02-2026,Meta Platforms,META,145.77,146.08,144.7,145.14,145.14,833179
11-02-2026,Meta Platforms,META,146.78,148.09,145.23,145.58,145.58,44062
12-02-2026,Meta Platforms,META,143.52,146.88,143.13,146.74,146.74,1365526
13-02-2026,Meta Platforms,META,145.68,147,145.5,146.89,146.89,772192
16-02-2026,Meta Platforms,META,150.19,150.89,146.27,148.15,148.15,1179988
17-02-2026,Meta Platforms,META,149.02,149.25,147.67,148.07,148.07,2288790
18-02-2026,Meta Platforms,META,144.83,148.29,144.81,147.38,147.38,247880
19-02-2026,Meta Platforms,META,146.08,147.63,145.05,146.5,146.5,1794143
20-02-2026,Meta Platforms,META,149.63,150.8,148.56,148.76,148.76,1556951
23-02-2026,Meta Platforms,META,148.33,148.79,145.94,146.86,146.86,450994
24-02-2026,Meta Platforms,META,150.22,150.28,147.64,149.15,149.15,630875
25-02-2026,Meta Platforms,META,153.37,154.49,152.58,154.39,154.39,1780625
26-02-2026,Meta Platforms,META,152.55,153.04,150.59,151.83,151.83,254476
27-02-2026,Meta Platforms,META,151.16,153.16,150.14,152.09,152.09,1055989
02-03-2026,Meta Platforms,META,152.2,153.1,151.58,152.34,152.34,1347995
03-03-2026,Meta Platforms,META,152.26,154.02,151.11,152.84,152.84,2111296
04-03-2026,Meta Platforms,META,151.8,152.71,151.38,152.34,152.34,621346
05-03-2026,Meta Platforms,META,153.03,154.27,150.5,151.78,151.78,95341
06-03-2026,Meta Platforms,META,152.8,152.99,146.9,148.82,148.82,353264
09-03-2026,Meta Platforms,META,150.19,151.27,149.88,150.71,150.71,337815
10-03-2026,Meta Platforms,META,148.57,150.88,148.32,150.42,150.42,808571
11-03-2026,Meta Platforms,META,148.96,149.57,148.45,148.45,148.45,1059211
12-03-2026,Meta Platforms,META,147.96,150.08,145.17,147.94,147.94,179619
13-03-2026,Meta Platforms,META,150.42,151.17,148.71,148.81,148.81,667333
16-03-2026,Meta Platforms,META,144.89,148.12,144.09,147.34,147.34,498987
17-03-2026,Meta Platforms,META,149.21,150.09,148.75,149.87,149.87,1177226
18-03-2026,Meta Platforms,META,148.77,150.33,146.39,150.08,150.08,670049
19-03-2026,Meta Platforms,META,147.29,147.47,144.27,144.72,144.72,73107
20-03-2026,Meta Platforms,META,145.89,148.1,144.4,147.7,147.7,2049474
23-03-2026,Meta Platforms,META,149.17,149.26,148.08,148.53,148.53,528998
24-03-2026,Meta Platforms,META,145.62,148.39,144.89,146.27,146.27,310937
25-03-2026,Meta Platforms,META,148.98,149.78,146.98,148.33,148.33,1058170
26-03-2026,Meta Platforms,META,149.26,150.24,148.06,148.8,148.8,1679747
27-03-2026,Meta Platforms,META,148.43,151.53,147.27,150,150,855201
30-03-2026,Meta Platforms,META,148.29,149.36,147.43,149.34,149.34,213593
01-06-2021,Amazon,AMZN,98.85,100.08,98.2,99.81,99.81,883606
02-06-2021,Amazon,AMZN,95.97,96.59,95.46,96.26,96.26,1245051
03-06-2021,Amazon,AMZN,97.93,98.42,96.76,97.71,97.71,706505
04-06-2021,Amazon,AMZN,99.16,100.51,97.22,98.64,98.64,592113
07-06-2021,Amazon,AMZN,98.84,100.34,98.55,100.27,100.27,435211
08-06-2021,Amazon,AMZN,97.08,97.6,96.58,97.48,97.48,669085
09-06-2021,Amazon,AMZN,99.34,101,94.71,96.71,96.71,150468
10-06-2021,Amazon,AMZN,95.58,96.58,93.98,96.45,96.45,1814883
11-06-2021,Amazon,AMZN,97.71,98.14,95.9,97.55,97.55,471391
14-06-2021,Amazon,AMZN,98.11,98.95,97.07,97.11,97.11,1366114
15-06-2021,Amazon,AMZN,96.81,98.58,95.53,95.83,95.83,463301
16-06-2021,Amazon,AMZN,95.45,96.73,94.88,95.5,95.5,648469
17-06-2021,Amazon,AMZN,92.98,95.75,92.6,94.77,94.77,1737984
18-06-2021,Amazon,AMZN,97.05,97.18,96.89,96.96,96.96,263423
21-06-2021,Amazon,AMZN,95.59,97.35,94.51,96.42,96.42,1123195
22-06-2021,Amazon,AMZN,96.53,96.84,93.96,95.02,95.02,623342
23-06-2021,Amazon,AMZN,92.22,93.53,92.06,92.55,92.55,423833
24-06-2021,Amazon,AMZN,91.54,94.58,90.97,93.04,93.04,684486
25-06-2021,Amazon,AMZN,90.86,91.15,90.58,90.92,90.92,152854
28-06-2021,Amazon,AMZN,90.75,92.59,89.03,92.08,92.08,825923
29-06-2021,Amazon,AMZN,93.19,94.27,91.77,91.9,91.9,1118523
30-06-2021,Amazon,AMZN,92.81,93.11,89.82,90.82,90.82,126824
01-07-2021,Amazon,AMZN,91.78,92.34,90.79,92.32,92.32,626877
02-07-2021,Amazon,AMZN,93.46,95.7,92.04,92.52,92.52,153260
05-07-2021,Amazon,AMZN,95.58,96.16,95.24,96.01,96.01,988002
06-07-2021,Amazon,AMZN,93.2,93.38,92.81,93.15,93.15,559828
07-07-2021,Amazon,AMZN,92.55,93.48,90.55,91.1,91.1,282240
08-07-2021,Amazon,AMZN,94.18,94.53,91.01,91.96,91.96,299877
09-07-2021,Amazon,AMZN,93.98,94.24,93.15,93.38,93.38,667065
12-07-2021,Amazon,AMZN,92.15,93.62,91.61,93.33,93.33,1492952
13-07-2021,Amazon,AMZN,92.45,94.98,91.13,94.32,94.32,817467
14-07-2021,Amazon,AMZN,92.54,93.81,91.91,93.76,93.76,223271
15-07-2021,Amazon,AMZN,92.39,94.17,91.56,94.07,94.07,225351
16-07-2021,Amazon,AMZN,94.26,94.88,90.39,91.92,91.92,444946
19-07-2021,Amazon,AMZN,95.64,95.8,93.12,94.93,94.93,19318
20-07-2021,Amazon,AMZN,93.48,96.14,92.8,94.55,94.55,801181
21-07-2021,Amazon,AMZN,92.57,93.38,90.63,92.88,92.88,155422
22-07-2021,Amazon,AMZN,89.6,91.53,89.3,90.55,90.55,1148090
23-07-2021,Amazon,AMZN,92.09,94.61,90.3,90.45,90.45,213926
26-07-2021,Amazon,AMZN,91.03,91.76,90.11,90.3,90.3,665877
27-07-2021,Amazon,AMZN,92.06,94.52,91.18,93.48,93.48,47298
28-07-2021,Amazon,AMZN,92.06,93.13,90.64,90.93,90.93,679444
29-07-2021,Amazon,AMZN,91.84,92.33,90.43,91.61,91.61,29351
30-07-2021,Amazon,AMZN,91.4,92.75,90.26,91.04,91.04,7480
02-08-2021,Amazon,AMZN,91.53,92.01,89.7,91.6,91.6,301526
03-08-2021,Amazon,AMZN,89.09,91.92,88.9,91.86,91.86,896797
04-08-2021,Amazon,AMZN,90.1,90.17,88.22,88.55,88.55,1744532
05-08-2021,Amazon,AMZN,88.35,88.97,86.87,88.86,88.86,1151665
06-08-2021,Amazon,AMZN,88.57,89.11,87.78,88.7,88.7,456355
09-08-2021,Amazon,AMZN,88.25,88.82,86.23,87.72,87.72,724829
10-08-2021,Amazon,AMZN,89.78,91.37,86.84,88.33,88.33,2054514
11-08-2021,Amazon,AMZN,86.71,87.86,83.76,84.83,84.83,1683732
12-08-2021,Amazon,AMZN,84.25,86.11,83.95,85.96,85.96,1375596
13-08-2021,Amazon,AMZN,83.56,87.99,83.43,86,86,577534
16-08-2021,Amazon,AMZN,86.17,87.33,83.84,85.12,85.12,1216447
17-08-2021,Amazon,AMZN,84.55,85.78,83.02,83.13,83.13,499871
18-08-2021,Amazon,AMZN,84.21,86.31,82.83,85.58,85.58,990623
19-08-2021,Amazon,AMZN,85.71,87.26,84.17,86.81,86.81,420536
20-08-2021,Amazon,AMZN,86.58,87.65,84.95,85.28,85.28,14287
23-08-2021,Amazon,AMZN,86.04,87.47,85.96,86.74,86.74,1377335
24-08-2021,Amazon,AMZN,82.14,83.59,82.12,82.91,82.91,605513
25-08-2021,Amazon,AMZN,83.89,85.21,83.32,84.39,84.39,994414
26-08-2021,Amazon,AMZN,84.24,85.28,83.97,85.03,85.03,1523172
27-08-2021,Amazon,AMZN,81.76,83.15,81.15,82.1,82.1,796340
30-08-2021,Amazon,AMZN,85.01,85.26,84.44,84.83,84.83,429037
31-08-2021,Amazon,AMZN,84.15,86.09,83.63,85.61,85.61,416873
01-09-2021,Amazon,AMZN,87.61,88.61,86.61,87.19,87.19,295056
02-09-2021,Amazon,AMZN,86.99,88.33,85.59,87.76,87.76,1191173
03-09-2021,Amazon,AMZN,85.3,86.41,84.23,85.74,85.74,938969
06-09-2021,Amazon,AMZN,86.17,87.17,84.71,84.98,84.98,342225
07-09-2021,Amazon,AMZN,86.21,87.99,85.06,87.35,87.35,1104997
08-09-2021,Amazon,AMZN,86.08,88.25,85.05,87.71,87.71,458136
09-09-2021,Amazon,AMZN,87.33,87.54,86.7,87.03,87.03,171179
10-09-2021,Amazon,AMZN,88.06,88.45,86.33,86.42,86.42,1610292
13-09-2021,Amazon,AMZN,89.04,89.66,87.82,88.17,88.17,1008433
14-09-2021,Amazon,AMZN,88.03,92.51,85.54,91.1,91.1,458223
15-09-2021,Amazon,AMZN,90.13,90.62,87.7,87.99,87.99,1120896
16-09-2021,Amazon,AMZN,86.4,91,86.15,89.15,89.15,886579
17-09-2021,Amazon,AMZN,88.09,89.83,87.55,88.61,88.61,617285
20-09-2021,Amazon,AMZN,88.91,89.18,88.01,88.91,88.91,413448
21-09-2021,Amazon,AMZN,85.93,86.87,83.92,85.45,85.45,1494263
22-09-2021,Amazon,AMZN,85.91,86.54,83.47,85.24,85.24,19545
23-09-2021,Amazon,AMZN,85.23,86.01,85.1,85.94,85.94,1177000
24-09-2021,Amazon,AMZN,83.98,87.5,83.14,85.83,85.83,1212657
27-09-2021,Amazon,AMZN,87.02,87.04,85.07,86.17,86.17,299693
